Old Model
New Data - ieLex
Fold within meanings ensuring no repeats

WE 	DT 	876 	794 	3.44827586207 	99.9000999001 	3.57130102496 	0.068894178505
WET 	JJ 	1715 	187 	92.8571428571 	99.9857163262 	69.9930006999 	0.822948389448
WHAT 	DT 	1043 	998 	10.2564102564 	99.9750062484 	10.5260387885 	0.190294909654
WHEN 	DT 	1131 	1039 	11.3513513514 	99.9760057986 	11.6663426016 	0.208583413085
WHERE 	DT 	994 	825 	2.7027027027 	99.9000999001 	2.77770061943 	0.0539985420919
WHITE 	JJ 	1379 	265 	89.1304347826 	99.9666777741 	42.8510212827 	0.599460285903
WHO 	DT 	829 	789 	6.45161290323 	99.9500249875 	6.66644445185 	0.124875062498
WIDE 	JJ 	2155 	279 	91.1392405063 	99.9857163262 	53.8420121529 	0.6994752936
WIFE 	NN 	2499 	371 	90.3225806452 	53.8420121529 	77.7691367626 	0.635822683375
WIND 	DT 	1486 	790 	62.5 	99.9875015623 	28.5704081997 	0.444074326994
WING 	NN 	1279 	184 	97.8260869565 	99.9750062484 	99.9750062484 	0.999250312422
WIPE 	NN 	1275 	130 	93.4782608696 	49.9750124938 	49.9750124938 	0.499250624688
WITH 	DT 	1154 	252 	45.0 	99.9666777741 	12.4994791884 	0.222008362386
WOMAN 	NN 	1775 	443 	91.1764705882 	81.8107444778 	74.9937505208 	0.782041911717
WOODS 	NN 	1774 	105 	98.5294117647 	99.9666777741 	99.9666777741 	0.999167027699
WORM 	NN 	1440 	272 	93.4782608696 	99.9800039992 	71.4183688045 	0.832708635301
YEAR 	NN 	1141 	152 	91.8918918919 	99.9000999001 	33.3222259247 	0.499375281398
YELLOW 	JJ 	1133 	344 	58.9743589744 	89.9910008999 	39.1287335333 	0.544999401222
YOU 	XX 	1242 	881 	51.0638297872 	88.879013443 	27.5852556808 	0.420669271796
