ipa,syl,son,cons,cont,delrel,lat,nas,strid,voi,sg,cg,ant,cor,distr,lab,hi,lo,back,round,velaric,tense,long
ɧːʲ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ɕːʲ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ɧʲː,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ɕʲː,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ʑː,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ʑːʲ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ʑʲː,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ɧᶣ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,0,-1
ɕᶣ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,0,-1
ʑᶣ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,0,-1
ɕˠ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,0,-1
ɧˠ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,0,-1
ʑˠ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,0,-1
ɧːˠ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,0,1
ɕːˠ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,0,1
ʑːˠ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,0,1
ɧʲʷ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɕʲʷ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʷ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɕʷ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʷˠ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɕʷˠ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ʑʲʷ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ʑʷ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ʑʷˠ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʷː,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,1
ɕʷː,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,1
ɧːʷ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,1
ɕːʷ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,1
ʑʷː,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,1
ʑːʷ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,0,1
ɧˤ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ɕˤ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ʑˤ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ɧˤː,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,0,1
ɕˤː,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,0,1
ɧːˤ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,0,1
ɕːˤ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,0,1
ʑˤː,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,0,1
ʑːˤ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,0,1
ɧʷˤ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,0,-1
ɕʷˤ,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,0,-1
ʑʷˤ,-1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,1,1,1,-1,0,-1
ɧˀ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,0,-1,-1,0,-1
ɧʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,0,-1,-1,0,-1
ˀɧ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,0,-1,-1,0,-1
ɧʼː,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,0,-1,-1,0,1
ɕˀ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɕʲʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɧʲʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɕʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ˀɕ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɧʼʲ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɕʼʲ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ʑˀ,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ʑ̰,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ˀʑ,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ʑ̰ʲ,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɕʼː,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ʑ̰ː,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ʑ̰ˠ,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,0,-1
ɕʷʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʷʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʼʷ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʷˀ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɕʷˀ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɕʼʷ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ʑʷˀ,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ʑ̰ʷ,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɕˤʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ɧˤʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ʑ̰ˤ,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ɧʷˤʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,1,1,1,-1,0,-1
ɕʷˤʼ,-1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,1,1,1,1,-1,0,-1
ɧʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,0,-1,-1,0,-1
ɧʰː,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,0,-1,-1,0,1
ɧʰʲ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɕʰʲ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɕʲʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɧʲʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɕʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ʑ̤ʲ,-1,-1,1,1,1,-1,-1,0,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ʑ̤,-1,-1,1,1,1,-1,-1,0,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1
ɕʰː,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ʑ̤ː,-1,-1,1,1,1,-1,-1,0,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1
ɕʰᶣ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,0,-1
ɧʰᶣ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,0,-1
ɧʰˠ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,0,-1
ɕʰˠ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,0,-1
ʑ̤ˠ,-1,-1,1,1,1,-1,-1,0,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,0,-1
ɕʷʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʷʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʰʷ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɕʰʷ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʷˠʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɕʷˠʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʲʷʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɕʲʷʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ʑ̤ʷ,-1,-1,1,1,1,-1,-1,0,1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,-1
ɧʷʰː,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,1
ɕʷʰː,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,1
ɕˤʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ɧˤʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ɧʰˤ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ɕʰˤ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ʑ̤ˤ,-1,-1,1,1,1,-1,-1,0,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,0,-1
ɧʷˤʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,1,1,1,-1,0,-1
ɕʷˤʰ,-1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,1,1,1,1,-1,0,-1
ɮ̞,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ɮ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ɮ̺,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ɮ̝,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ɮ̟,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ɮ̠,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ɮː,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,1
ɮ̻,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̞,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬ̺,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬ̪̺,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬ̝,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬ̟,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬ̠,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬː,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,0,0,-1,-1,0,1
ɬ̻,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪̻,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪̞,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪̝,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪̟,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪̠,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪ː,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,0,0,-1,-1,0,1
ɮˤ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,0,-1
ɮˤː,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,0,1
ɮːˤ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,0,1
ɬˤ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,1,1,-1,-1,0,-1
ɬˤː,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,1,1,-1,-1,0,1
ɬːˤ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,0,1,1,-1,-1,0,1
ɬ̪ˤ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,1,1,-1,-1,0,-1
ɬ̪ˤː,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,1,1,-1,-1,0,1
ɬ̪ːˤ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0,1,1,-1,-1,0,1
ɮʲ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,-1,-1,-1,0,-1
ɮːʲ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,-1,-1,-1,0,1
ɮʲː,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,-1,-1,-1,0,1
ɮᶣ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,-1,1,-1,0,-1
ɮˠ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,1,-1,-1,0,-1
ɮːˠ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,1,-1,-1,0,1
ɮʲʷ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,1,1,-1,0,-1
ɮʷ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,1,1,-1,0,-1
ɮʷˠ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,1,1,-1,0,-1
ɮʷː,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,1,1,-1,0,1
ɮːʷ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,0,1,1,-1,0,1
ɬʲ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,-1,-1,-1,0,-1
ɬːʲ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,-1,-1,-1,0,1
ɬʲː,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,-1,-1,-1,0,1
ɬᶣ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,-1,1,-1,0,-1
ɬˠ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,1,-1,-1,0,-1
ɬːˠ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,1,-1,-1,0,1
ɬʲʷ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,1,1,-1,0,-1
ɬʷ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,1,1,-1,0,-1
ɬʷˠ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,1,1,-1,0,-1
ɬʷː,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,1,1,-1,0,1
ɬːʷ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,1,1,-1,0,1
ɬ̪ʲ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,-1,-1,-1,0,-1
ɬ̪ːʲ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,-1,-1,-1,0,1
ɬ̪ʲː,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,-1,-1,-1,0,1
ɬ̪ᶣ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,-1,1,-1,0,-1
ɬ̪ˠ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,1,-1,-1,0,-1
ɬ̪ːˠ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,1,-1,-1,0,1
ɬ̪ʲʷ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,1,1,-1,0,-1
ɬ̪ʷ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,1,1,-1,0,-1
ɬ̪ʷˠ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,1,1,-1,0,-1
ɬ̪ʷː,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,1,1,-1,0,1
ɬ̪ːʷ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,0,1,1,-1,0,1
ɮʷˤ,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,0,-1
ɬʷˤ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,1,1,1,1,-1,0,-1
ɬ̪ʷˤ,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,0,-1
ɮˀ,-1,-1,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ɮ̰,-1,-1,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ˀɮ,-1,-1,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ɮ̰ː,-1,-1,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,0,0,0,-1,-1,0,1
ɬˀ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ˀɬ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬʼː,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,0,0,0,-1,-1,0,1
ɬ̪ˀ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪ʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,0,0,-1,-1,0,-1
ˀɬ̪,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪ʼː,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,0,0,-1,-1,0,1
ɮ̰ˤ,-1,-1,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,0,1,1,-1,-1,0,-1
ɬˤʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,0,1,1,-1,-1,0,-1
ɬ̪ˤʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,1,1,-1,-1,0,-1
ɮ̰ʲ,-1,-1,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,1,0,-1,-1,-1,0,-1
ɮ̰ˠ,-1,-1,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,1,0,1,-1,-1,0,-1
ɮʷˀ,-1,-1,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,1,0,1,1,-1,0,-1
ɮ̰ʷ,-1,-1,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,1,0,1,1,-1,0,-1
ɬʲʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,0,-1,-1,-1,0,-1
ɬʼʲ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,0,-1,-1,-1,0,-1
ɬʷʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,0,1,1,-1,0,-1
ɬʷˀ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,0,1,1,-1,0,-1
ɬʼʷ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,0,1,1,-1,0,-1
ɬ̪ʲʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,0,-1,-1,-1,0,-1
ɬ̪ʼʲ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,0,-1,-1,-1,0,-1
ɬ̪ʷʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,0,1,1,-1,0,-1
ɬ̪ʷˀ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,0,1,1,-1,0,-1
ɬ̪ʼʷ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,0,1,1,-1,0,-1
ɬʷˤʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,0,-1
ɬ̪ʷˤʼ,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,1,1,1,-1,0,-1
ɮ̤,-1,-1,1,1,1,1,-1,0,1,1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,-1
ɮ̤ː,-1,-1,1,1,1,1,-1,0,1,1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,1
ɬʰ,-1,-1,1,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,0,0,0,-1,-1,0,-1
ɬʰː,-1,-1,1,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,0,0,0,-1,-1,0,1
ɬ̪ʰ,-1,-1,1,1,1,1,-1,0,-1,1,-1,1,1,1,-1,0,0,0,-1,-1,0,-1
ɬ̪ʰː,-1,-1,1,1,1,1,-1,0,-1,1,-1,1,1,1,-1,0,0,0,-1,-1,0,1
ɮ̤ˤ,-1,-1,1,1,1,1,-1,0,1,1,-1,-1,1,-1,-1,0,1,1,-1,-1,0,-1
ɬˤʰ,-1,-1,1,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,0,1,1,-1,-1,0,-1
ɬʰˤ,-1,-1,1,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,0,1,1,-1,-1,0,-1
ɬ̪ˤʰ,-1,-1,1,1,1,1,-1,0,-1,1,-1,1,1,1,-1,0,1,1,-1,-1,0,-1
ɬ̪ʰˤ,-1,-1,1,1,1,1,-1,0,-1,1,-1,1,1,1,-1,0,1,1,-1,-1,0,-1
